Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1,10630.6333333,7928.43333333,7893.66666667,10827.9333333,7390.73333333,4771.9,4705.0
0-2,7803.76666667,8518.7,9115.5,10898.7666667,11475.8333333,10260.9,8367.4
0-3,6607.3,7213.86666667,7324.76666667,8298.5,8333.5,7527.26666667,6888.53333333
0-4,11501.2666667,11612.8,11312.6333333,8530.53333333,7606.33333333,10621.7333333,7510.33333333
0-5,7627.13333333,8222.46666667,8275.16666667,7159.3,7096.06666667,8139.83333333,7499.76666667
0-6,7524.03333333,8806.8,10316.7333333,10988.1333333,8012.86666667,8731.03333333,8022.06666667
0-7,8353.33333333,13079.4,10346.4666667,8032.6,10448.0333333,9786.8,7248.16666667
1-2,8114.73333333,9338.4,12061.5,10829.3333333,11217.9333333,8133.43333333,11258.2
1-3,7861.53333333,6548.86666667,8224.23333333,8293.33333333,8327.3,6806.5,7616.26666667
1-4,11415.5333333,11276.8666667,11566.0333333,11845.4,8726.43333333,8160.56666667,8050.2
1-5,7578.4,8286.6,8278.6,8086.7,8050.5,7673.33333333,8266.6
1-6,7589.86666667,11447.1666667,11380.1333333,11233.3666667,8169.73333333,7054.96666667,12242.0333333
1-7,7625.23333333,10988.8333333,10368.9333333,8166.53333333,10734.5333333,7936.8,9054.63333333
2-3,4455.33333333,4755.3,4753.1,4730.93333333,4745.03333333,4541.2,4523.1
2-4,8131.03333333,9481.66666667,10610.6666667,11282.7,11221.2666667,11347.4666667,8027.7
2-5,7153.8,7575.83333333,8077.1,8026.5,8141.73333333,8081.93333333,8163.6
2-6,7528.33333333,9787.2,8726.9,11319.6333333,8259.8,11523.0666667,11512.4333333
2-7,6569.96666667,10974.2666667,9156.23333333,8144.0,10956.2333333,11181.4,11454.9666667
3-4,8195.93333333,8227.2,7466.56666667,8350.8,8344.16666667,7628.4,7167.5
3-5,7148.8,6934.23333333,6156.13333333,7206.6,7142.9,7607.0,7464.06666667
3-6,7574.76666667,8031.66666667,6989.16666667,8329.86666667,7849.16666667,7971.66666667,7964.53333333
3-7,8046.23333333,8081.03333333,7482.33333333,7820.46666667,8294.53333333,7957.0,7986.8
4-5,4455.5,4715.66666667,4604.3,4724.46666667,4695.46666667,4697.73333333,4453.96666667
4-6,7990.53333333,11332.2333333,10886.5333333,10962.4666667,8278.26666667,12017.1666667,8065.6
4-7,8599.43333333,11527.3333333,11227.0666667,8206.46666667,11303.0333333,11404.9666667,8149.33333333
5-6,7467.2,8149.06666667,8179.83333333,7936.76666667,7397.76666667,8105.56666667,8150.36666667
5-7,7734.86666667,8196.33333333,8237.96666667,7330.16666667,7980.9,8136.56666667,8139.9
6-7,4620.83333333,8127.1,7556.3,4740.1,4612.8,7943.76666667,8028.13333333
0-1,8541.16666667,9266.3,4109.33333333,4111.1,5971.13333333,3882.33333333,2425.9,2428.6
0-2,5892.5,3767.03333333,7703.86666667,4965.66666667,6048.93333333,6034.43333333,4761.46666667,4215.9
0-3,4193.53333333,6086.23333333,7335.3,7431.73333333,5985.63333333,5292.9,3957.63333333,4084.43333333
0-4,6046.96666667,6095.13333333,6283.93333333,5824.0,6016.66666667,4474.5,5118.83333333,3981.3
0-5,4114.3,4119.23333333,6422.4,6190.56666667,6010.66666667,6018.73333333,6161.63333333,3632.13333333
0-6,7870.83333333,3686.86666667,6155.9,5563.26666667,4689.86666667,4178.8,6009.96666667,3805.73333333
0-7,6867.53333333,6154.6,8165.43333333,5616.8,3435.56666667,4945.3,6219.53333333,4208.96666667
1-2,6044.7,4180.13333333,6777.1,7625.23333333,6014.43333333,5949.66666667,3466.83333333,4693.13333333
1-3,3842.46666667,6034.5,4918.56666667,6218.1,6049.33333333,5105.63333333,3101.13333333,3429.13333333
