Sockets\Mem_Nodes,0,1,2,3,4,5,6,7
0-1,10453.6666667,7470.6,6982.53333333,9641.13333333,6643.23333333,4555.86666667,4492.2
0-2,6951.76666667,7860.06666667,8445.76666667,10662.9666667,11324.2333333,10308.1333333,7529.8
0-3,6483.5,6213.86666667,6574.26666667,7863.7,8175.96666667,7026.86666667,5880.4
0-4,11473.0666667,11657.5333333,11095.5,7787.4,6566.96666667,10427.7666667,5676.46666667
0-5,7648.36666667,7928.9,8032.4,6172.46666667,6404.3,8086.76666667,7010.3
0-6,7544.33333333,9724.66666667,9944.36666667,9706.53333333,7500.8,7829.5,6949.73333333
0-7,9234.56666667,13009.1666667,10286.7666667,6951.46666667,9718.16666667,8932.9,6484.26666667
1-2,6629.83333333,8744.96666667,12072.8666667,11260.5,11320.1333333,7185.9,11257.9666667
1-3,7293.06666667,7331.06666667,7141.56666667,8301.06666667,8292.9,5782.13333333,7806.83333333
1-4,11441.9,11351.7666667,11665.0,11063.3666667,8275.5,7961.83333333,6483.96666667
1-5,7558.13333333,7664.4,7888.36666667,7357.9,7082.93333333,7476.9,7972.16666667
1-6,7879.93333333,10776.3333333,11520.8333333,9954.36666667,7322.1,6134.8,12101.7
1-7,8317.4,10996.9333333,10427.7666667,7808.26666667,10765.3666667,7782.26666667,8827.16666667
2-3,3680.4,4499.66666667,4510.16666667,4329.63333333,4540.36666667,3625.6,3595.03333333
2-4,8056.03333333,8987.96666667,10639.1,9425.16666667,10049.8333333,11434.1666667,6609.53333333
2-5,5365.73333333,6351.2,6762.7,6875.46666667,6943.96666667,7461.26666667,7009.83333333
2-6,6264.66666667,9137.76666667,8122.26666667,11370.6333333,8344.76666667,11510.5333333,11558.4
2-7,7809.43333333,9068.13333333,8816.26666667,7767.16666667,11156.2,11158.4333333,11337.3666667
3-4,7070.96666667,7449.13333333,6152.5,7249.06666667,7324.43333333,8020.8,5941.56666667
3-5,5262.0,5763.1,5384.5,6023.06666667,5891.1,6728.6,6183.33333333
3-6,6461.73333333,7186.76666667,6193.3,8017.36666667,6908.6,7756.33333333,7671.33333333
3-7,7992.66666667,7300.03333333,6860.6,7652.8,7640.43333333,6202.83333333,7857.06666667
4-5,3895.16666667,4448.13333333,4184.76666667,4344.4,4472.46666667,4233.26666667,3740.13333333
4-6,8086.26666667,11523.6666667,10968.8333333,10398.7,7692.83333333,11910.0333333,6805.73333333
4-7,8608.53333333,11754.4,11483.9,7782.8,11478.5333333,10968.7333333,7162.0
5-6,5731.16666667,8026.13333333,7975.73333333,7263.3,6111.03333333,7959.96666667,7516.4
5-7,7988.43333333,8169.06666667,8220.63333333,6564.53333333,7393.23333333,8031.26666667,7278.56666667
6-7,4116.26666667,7309.03333333,6969.93333333,4265.33333333,4184.46666667,7733.23333333,7188.1
0-1,8568.7,9280.86666667,4111.96666667,4107.36666667,5955.06666667,3887.5,2436.33333333,2430.96666667
0-2,5899.4,3768.7,7756.96666667,5198.06666667,5975.73333333,5995.43333333,4748.2,4196.8
0-3,4714.96666667,6068.56666667,7349.23333333,7427.73333333,6027.26666667,5331.7,4506.66666667,4060.83333333
0-4,6063.2,6154.33333333,6275.13333333,5816.0,6032.0,4753.06666667,5154.86666667,3970.3
0-5,5408.83333333,4637.13333333,6451.13333333,6228.13333333,6017.26666667,6877.0,6259.66666667,3634.66666667
0-6,7910.16666667,4120.33333333,6158.46666667,5567.16666667,4686.3,4185.9,6028.36666667,3784.2
0-7,6878.5,6164.23333333,8177.46666667,5609.36666667,3434.5,4976.73333333,6211.13333333,4228.0
1-2,6052.83333333,4179.86666667,6783.73333333,7637.26666667,6010.63333333,5994.73333333,3467.8,5133.83333333
1-3,3814.56666667,6044.56666667,5129.5,7134.86666667,6016.93333333,5143.73333333,3422.5,3397.96666667
1-4,6047.86666667,6243.46666667,5413.2,6170.23333333,6886.06666667,4780.5,3697.9,3427.1
1-5,4113.16666667,4633.9,7619.4,5131.43333333,6006.66666667,5989.33333333,4288.86666667,5987.9
1-6,7323.76666667,4803.53333333,5411.86666667,5362.76666667,4695.96666667,4143.03333333,4837.0,6162.73333333
1-7,4935.5,6326.7,6010.1,6109.3,3427.5,4731.76666667,3972.9,6296.66666667
2-3,2355.63333333,2375.36666667,8511.43333333,9272.4,6037.5,6974.03333333,2396.4,2373.53333333
2-4,4479.16666667,3434.13333333,6215.63333333,6219.86666667,7058.06666667,8593.73333333,6167.43333333,4145.46666667
2-5,3877.0,3095.53333333,7497.56666667,6210.5,6175.33333333,8481.1,5394.26666667,4661.7
2-6,4902.4,3775.9,6082.0,4493.63333333,4730.7,4176.46666667,6965.36666667,6180.36666667
2-7,6027.4,3430.76666667,7863.26666667,4975.26666667,3440.06666667,6021.56666667,6098.3,6096.03333333
3-4,3419.86666667,4641.36666667,6180.13333333,5647.43333333,6102.2,7657.13333333,4124.1,4037.76666667
3-5,3074.3,4030.13333333,8617.26666667,6178.66666667,6119.03333333,7831.46666667,4729.8,3406.3
3-6,3614.13333333,4184.56666667,6105.96666667,6078.2,4719.1,3757.16666667,4703.33333333,4096.06666667
3-7,4020.86666667,4647.56666667,7311.9,7319.13333333,3484.66666667,6060.96666667,4731.16666667,4699.7
4-5,2383.83333333,2403.73333333,5689.8,4749.6,8503.16666667,9255.96666667,4138.16666667,2406.9
4-6,6100.5,3637.53333333,6081.53333333,5039.96666667,5901.96666667,4137.2,7890.7,4058.03333333
4-7,5406.33333333,5971.46666667,6271.96666667,5674.86666667,4773.93333333,6004.63333333,7310.6,4736.26666667
5-6,4080.9,3577.96666667,5666.7,6014.6,6110.46666667,4722.23333333,7557.56666667,6002.16666667
5-7,4690.6,4144.16666667,6443.76666667,6224.73333333,3925.53333333,6178.16666667,5115.7,6170.8
6-7,4161.66666667,2439.83333333,6166.73333333,3918.7,2402.3,2379.63333333,8582.13333333,9292.03333333
